SchemaName,ProcedureName,create_date,modify_date
dbo,6vsp_brtfer_transfer_auto_76,2010-09-01 23:18:09.230,2017-04-20 09:07:45.327
dbo,AutoPick,2014-06-02 11:14:09.913,2019-06-28 11:32:31.453
dbo,Camp_NewMonth,2022-08-01 10:14:41.910,2022-10-01 09:49:44.293
dbo,get_hostessgift,2014-05-29 16:25:25.750,2018-08-29 14:05:18.387
dbo,NOP_UpdateExclusiveItemCode,2025-09-29 13:13:30.300,2025-09-29 13:17:48.907
dbo,Over_App,2018-07-19 13:20:19.330,2019-06-24 15:04:02.737
dbo,RE_CLEARLOG,2016-05-30 08:40:25.913,2016-05-30 08:40:25.913
dbo,RE_GLMARK,2023-12-14 15:57:17.163,2023-12-14 16:03:19.807
dbo,Return_App,2018-08-30 16:09:32.683,2018-08-30 16:17:17.673
dbo,Searchinall,2022-06-17 10:37:55.627,2022-06-17 10:37:55.627
dbo,sp_alert_invoiceTracking,2022-05-19 12:34:33.790,2024-05-06 10:32:26.323
dbo,sp_alert_mkMTDSMS,2022-05-19 08:36:43.810,2025-07-02 10:56:11.917
dbo,sp_alert_MTDSMS,2020-11-13 13:11:39.203,2023-01-13 08:20:53.897
dbo,sp_alert_orderstats,2018-09-04 15:32:14.407,2018-09-21 12:43:33.487
dbo,sp_alert_rateofsale,2019-02-20 16:45:13.310,2022-09-07 10:21:23.140
dbo,sp_Alert_TrackingJob,2022-05-20 12:09:42.820,2022-11-16 10:55:22.430
dbo,sp_alterdiagram,2011-07-28 10:46:26.157,2013-08-20 08:16:08.823
dbo,sp_bi_updatesalesmainf,2019-03-07 11:32:39.040,2019-03-07 11:37:17.923
dbo,sp_Camp_AddKit,2022-07-28 17:15:39.273,2022-07-28 17:15:39.273
dbo,sp_Camp_BrandByMonth,2022-06-08 15:20:48.707,2022-06-08 15:20:48.707
dbo,sp_Camp_Build,2022-06-08 17:09:29.413,2022-07-04 16:39:47.317
dbo,sp_Camp_CatSummary,2022-06-08 15:20:50.513,2024-07-04 11:27:55.367
dbo,sp_Camp_Create,2022-07-05 12:59:06.077,2025-07-07 15:24:13.777
dbo,sp_Camp_CreateFromNPD,2022-07-22 13:52:59.090,2025-07-16 11:35:59.490
dbo,sp_Camp_Full,2022-06-08 15:20:51.100,2022-06-08 15:20:51.100
dbo,sp_Camp_GetCamp,2022-06-08 15:20:51.697,2025-12-15 10:10:19.967
dbo,sp_Camp_GetCost,2022-06-08 15:20:52.273,2025-07-18 10:57:10.047
dbo,sp_Camp_GetCurrent,2022-06-08 15:20:52.853,2022-06-08 15:20:52.853
dbo,sp_Camp_getHostessgift,2022-07-14 18:23:09.153,2023-08-31 09:51:24.423
dbo,sp_Camp_GetItemLookups,2022-06-08 14:07:21.960,2025-08-15 10:17:35.347
dbo,sp_Camp_GetPrice,2022-06-08 15:20:54.017,2022-06-08 15:20:54.017
dbo,sp_Camp_GetSku,2022-06-08 15:20:54.597,2023-07-19 12:25:17.060
dbo,sp_Camp_GetSponTypes,2022-06-08 15:20:55.180,2022-06-08 15:20:55.180
dbo,sp_camp_getSPprice,2022-07-13 18:36:00.590,2022-07-13 18:48:06.287
dbo,sp_Camp_SetCat,2022-06-08 15:20:55.800,2023-03-28 17:35:25.670
dbo,sp_Camp_SkuByMonth,2022-06-08 15:20:56.440,2022-06-08 15:20:56.440
dbo,sp_Camp_SkuByMonthVert,2022-06-08 15:20:57.023,2023-07-19 12:22:21.673
dbo,sp_Camp_Sponcat,2022-06-08 15:20:57.607,2022-06-08 15:20:57.607
dbo,sp_Camp_SyncCostAll,2022-08-08 16:20:34.203,2022-08-08 16:29:02.137
dbo,sp_Camp_SyncDescriptions,2022-09-26 11:27:04.103,2022-09-26 11:27:45.650
dbo,sp_Camp_SyncDRP,2022-07-28 12:28:46.787,2022-09-12 16:15:09.747
dbo,sp_Camp_SyncKit,2022-08-08 15:29:32.867,2023-11-29 11:34:46.083
dbo,sp_Camp_SyncKitAll,2022-08-08 15:38:06.200,2022-08-08 15:38:06.200
dbo,sp_Camp_SyncToNam,2022-08-01 18:10:58.170,2022-10-03 11:21:50.303
dbo,sp_Camp_UpdateKits,2022-07-05 17:53:52.310,2022-07-05 17:53:52.310
dbo,sp_Camp_UpdateRefOrders,2022-08-23 10:50:34.493,2022-08-23 10:50:34.493
dbo,sp_Camp_UpdateRefSales,2022-08-23 11:17:35.767,2022-12-06 09:56:03.517
dbo,sp_Camp_UpdateSales,2022-08-05 16:36:35.037,2022-09-12 13:08:56.597
dbo,sp_Camp_UpdateSales_Deprec,2022-06-08 15:20:58.210,2022-08-05 16:30:40.510
dbo,sp_ClearDeactivateData,2022-06-15 16:18:14.493,2022-06-15 16:18:14.493
dbo,sp_ClearInactiveemail,2021-02-09 12:14:04.217,2023-02-21 15:10:52.953
dbo,sp_ClearNoActivity,2022-07-05 13:39:23.520,2023-10-30 13:34:59.273
dbo,sp_creatediagram,2011-07-28 10:46:26.143,2013-08-20 08:16:08.757
dbo,sp_ct_buildtitlesaudit,2016-10-28 11:47:37.023,2016-10-28 11:53:18.107
dbo,sp_ct_downlinebuild,2016-10-26 12:06:21.587,2016-10-28 10:41:06.707
dbo,sp_ct_groupbuild,2016-10-26 12:21:40.697,2017-01-23 07:52:59.047
dbo,sp_ct_Rebates,2018-09-26 10:01:14.653,2022-06-02 17:30:57.223
dbo,sp_ct_statement,2017-01-19 14:30:39.060,2017-01-23 08:00:24.973
dbo,sp_ct_statementALL,2017-01-20 15:56:36.910,2017-01-23 14:45:48.497
dbo,sp_ct_titlebuild,2016-10-28 12:38:56.867,2016-10-31 09:28:04.380
dbo,sp_ct_updatedisc,2017-05-03 10:29:49.853,2020-05-31 10:26:06.620
dbo,sp_ct_updateportaldisc,2017-04-21 09:56:02.867,2017-05-09 13:32:17.263
dbo,sp_dl_icitem_INS,2021-04-14 08:33:26.950,2025-08-14 13:20:11.833
dbo,sp_dl_icWSUpdate_INS,2023-03-01 13:38:43.480,2023-03-07 14:16:53.710
dbo,sp_dl_NPDpending_INS,2022-05-17 09:28:59.647,2022-05-17 09:28:59.647
dbo,sp_dropdiagram,2011-07-28 10:46:26.160,2013-08-20 08:16:08.643
dbo,sp_Fastway_AddManualConsignment,2024-11-07 15:49:17.757,2024-11-08 10:09:56.713
dbo,sp_helpdiagramdefinition,2011-07-28 10:46:26.130,2013-08-20 08:16:08.597
dbo,sp_helpdiagrams,2011-07-28 10:46:26.120,2013-08-20 08:16:08.550
dbo,sp_invoicearcash,2018-05-08 10:44:54.680,2018-05-08 10:44:54.680
dbo,sp_MTDSMS,2020-05-26 12:27:02.137,2022-05-04 10:01:22.680
dbo,sp_NOP_DiscountINS,2024-06-13 10:21:43.317,2024-06-13 10:26:27.420
dbo,sp_NOP_OfferINS,2024-06-13 11:24:23.287,2024-06-13 11:28:46.047
dbo,sp_NOP_OfferListINS,2024-06-13 11:35:00.147,2024-06-13 11:35:00.147
dbo,sp_NOP_syncItemAll,2023-03-20 12:49:08.950,2024-09-03 14:05:33.093
dbo,sp_NOP_syncItemAvailability,2023-03-15 16:31:38.197,2024-09-03 14:01:26.537
dbo,sp_NOP_syncItemChanges,2023-03-15 16:32:40.087,2024-09-03 14:04:00.787
dbo,sp_NOP_syncOrders,2023-03-15 16:34:44.527,2026-01-09 10:55:41.623
dbo,sp_NOP_syncOrderStatus,2023-03-16 17:26:31.877,2024-10-28 12:27:49.750
dbo,sp_NOP_syncSoxitems,2023-08-07 10:10:29.413,2023-09-29 15:13:01.547
dbo,sp_NOP_syncStaff,2023-03-20 12:49:54.687,2023-03-20 12:49:54.687
dbo,sp_PrepareCostUpdate,2022-07-18 17:53:21.097,2025-07-18 11:00:05.143
dbo,sp_recalcBooked,2020-09-04 13:07:16.997,2020-09-04 15:07:38.313
dbo,sp_renamediagram,2011-07-28 10:46:26.153,2013-08-20 08:16:08.500
dbo,sp_report_sales,2019-02-27 18:13:39.023,2019-02-27 18:23:06.200
dbo,sp_rr_postgl,2021-02-18 17:28:06.630,2021-02-18 17:28:06.630
dbo,sp_SendAdminSMS,2025-03-18 10:49:26.417,2025-05-07 10:19:44.023
dbo,sp_TradeGroupBuild,2025-11-05 10:53:44.660,2025-12-01 10:22:10.377
dbo,sp_TradeGroupBuildOld,2024-10-01 13:59:49.050,2025-12-01 10:18:15.877
dbo,sp_updatecampref,2019-03-06 12:23:57.530,2019-03-06 12:23:57.530
dbo,sp_updatecamprefOLD,2019-02-20 11:20:09.930,2019-03-06 12:23:48.233
dbo,sp_upgraddiagrams,2011-07-28 10:46:26.080,2013-08-20 08:16:08.460
dbo,sp_ws_autopickverify,2020-02-26 12:21:20.280,2025-04-11 15:23:37.133
dbo,sp_ws_genfieldeventitems,2021-01-28 09:49:57.160,2021-02-25 16:31:50.173
dbo,sp_ws_gensoxitems,2019-03-01 13:04:37.743,2021-01-23 11:24:46.750
dbo,sp_ws_getactive,2020-06-09 18:20:19.247,2022-05-10 15:59:25.233
dbo,sp_ws_getactive0803,2021-03-08 11:39:09.390,2021-03-08 11:39:09.390
dbo,sp_ws_getactiveCodeOnly,2023-09-29 09:48:21.230,2023-09-29 09:48:21.230
dbo,sp_ws_getactiveNew,2025-05-08 15:25:49.583,2025-05-13 13:14:58.980
dbo,sp_ws_getactiveNew20250512,2021-03-01 14:55:37.087,2025-05-12 11:36:21.877
dbo,sp_WS_GetAvailability,2025-10-31 12:04:49.120,2025-10-31 12:05:45.270
dbo,sp_ws_getavailability_bak0904,2020-09-04 11:36:48.990,2020-09-04 11:36:48.990
dbo,sp_ws_getavailability_code,2020-06-09 08:52:03.693,2020-09-04 11:34:07.633
dbo,sp_ws_getavailability_code_bak0904,2020-09-04 11:33:59.220,2020-09-04 11:33:59.220
dbo,sp_ws_getAvailability_CodeNEW,2025-05-08 15:11:06.020,2025-11-24 13:11:42.530
dbo,sp_ws_getAvailability_CodeNEW20250512,2022-07-13 16:46:37.010,2025-05-12 11:20:45.340
dbo,sp_ws_getavailability_DEPRECIATED,2019-07-02 11:37:57.437,2022-10-04 11:20:55.230
dbo,sp_ws_getavailability_sync,2020-06-11 16:39:01.870,2020-09-04 11:38:12.683
dbo,sp_ws_getavailability_sync_bak0904,2020-09-04 11:37:19.523,2020-09-04 11:37:19.523
dbo,sp_ws_getAvailabilityNEW,2025-05-12 11:40:52.797,2025-11-24 13:10:29.980
dbo,sp_ws_getAvailabilityNEW20250512,2022-07-13 10:45:04.983,2025-05-12 11:40:35.317
dbo,sp_ws_getavailabilityOld,2018-04-20 10:45:08.350,2019-07-02 13:58:18.107
dbo,sp_ws_getavailabilitystatus,2019-04-12 07:52:39.063,2019-05-30 10:05:40.400
dbo,sp_ws_getdontpublish,2020-06-10 15:15:56.783,2020-10-16 13:21:18.727
dbo,sp_ws_getdontpublishNEW,2022-07-14 16:19:39.657,2022-08-05 10:06:37.100
dbo,sp_ws_getinactive,2020-06-09 18:26:41.197,2020-06-09 18:28:13.303
dbo,sp_ws_getkits,2020-10-16 13:37:09.857,2020-10-16 13:37:09.857
dbo,sp_ws_getkitsStage,2021-11-02 09:06:38.240,2021-11-02 09:26:42.717
dbo,sp_ws_getkitsStageNew,2022-07-14 15:52:42.143,2022-07-14 15:52:42.143
dbo,sp_WS_GetMissingBankDetails,2022-11-24 09:48:04.803,2024-03-05 11:38:21.333
dbo,sp_ws_getorderstatus,2020-06-26 10:31:56.717,2024-10-28 11:45:22.017
dbo,sp_ws_getstarter,2022-06-01 13:36:16.603,2022-06-01 13:36:16.603
dbo,sp_ws_getupdates,2023-03-02 13:37:30.657,2023-03-02 16:12:03.683
dbo,sp_ws_getupdatesComplete,2023-03-02 13:51:55.657,2023-03-02 13:55:23.040
dbo,sp_ws_HTTP,2020-06-11 16:15:13.840,2023-03-02 18:54:22.570
dbo,sp_ws_invoicedtickets,2018-12-05 14:29:58.310,2024-07-29 14:09:08.667
dbo,sp_ws_loadcurrentevents,2019-03-01 13:26:16.007,2019-08-20 10:36:59.990
dbo,sp_ws_loadstarter,2022-06-01 13:47:23.827,2023-07-27 12:16:03.410
dbo,sp_ws_ordersLoadAllPaged,2020-04-15 17:22:06.550,2025-08-29 14:54:40.583
dbo,sp_ws_reactivate,2021-10-22 11:25:07.833,2025-11-24 14:24:11.507
dbo,sp_ws_rpt_invoice,2020-08-12 10:07:36.407,2021-07-09 08:58:47.477
dbo,sp_ws_shipaddressverify,2020-05-08 12:07:48.790,2021-11-17 11:26:04.787
dbo,sp_ws_syncAvailability,2020-06-11 16:13:36.857,2020-06-18 13:31:30.020
dbo,sp_ws_syncAvailabilityAll,2020-06-15 11:44:17.733,2020-06-18 15:01:32.613
dbo,sp_ws_SyncImages,2020-06-18 16:47:13.237,2020-06-18 17:43:47.950
dbo,sp_ws_syncItems,2020-06-11 16:17:03.130,2025-03-26 08:53:39.603
dbo,sp_ws_syncItemsAll,2020-06-15 11:41:17.487,2023-03-01 14:01:18.730
dbo,sp_ws_syncsoxitems,2018-11-28 16:05:18.047,2024-08-03 09:05:56.233
dbo,sp_ws_SyncSubs,2021-03-01 15:36:44.317,2022-09-05 13:01:28.400
dbo,sp_ws_UpdateImage,2019-08-08 12:25:13.273,2025-03-26 09:46:22.127
dbo,sp_ws_UpdateImageJob,2019-08-08 13:49:58.710,2019-09-25 15:24:33.433
dbo,sp_ws_UpdateImageNOP,2023-03-22 13:08:36.560,2023-03-22 13:08:36.560
dbo,sp_ws_UpdateImages,2020-06-29 09:37:51.667,2020-06-29 10:39:54.667
dbo,sp_ws_UPdatePostnetStores,2023-04-05 13:19:21.067,2023-04-05 13:37:16.323
dbo,Under_App,2018-07-19 13:17:46.510,2018-08-31 08:23:27.197
dbo,UpdArsavg,2014-02-27 06:48:57.467,2016-10-04 07:56:44.073
dbo,UpdateCustBAL,2019-01-16 13:37:15.240,2019-07-22 18:26:17.677
dbo,UpdateCustOC,2018-05-08 05:15:22.663,2019-06-12 09:57:14.770
dbo,UpdKitStdCost,2014-07-31 14:04:16.003,2018-11-19 10:56:46.740
dbo,UpdKitWeight,2014-10-13 16:05:02.580,2014-10-13 16:05:02.580
dbo,UpdStatus,2014-03-31 13:05:25.483,2014-04-30 08:20:21.353
dbo,vsp_am_addcustomfields,2017-04-14 09:46:22.520,2017-04-14 09:46:22.520
dbo,vsp_am_addday,2017-04-14 09:46:16.973,2017-04-14 09:46:16.973
dbo,vsp_am_apexecsumdrill,2017-04-14 09:46:17.480,2017-04-14 09:46:17.480
dbo,vsp_am_apsummary,2017-04-14 09:46:17.410,2017-04-14 09:46:17.410
dbo,vsp_am_arexecsumdrill,2017-04-14 09:46:17.523,2017-04-14 09:46:17.523
dbo,vsp_am_arsummary,2017-04-14 09:46:17.353,2017-04-14 09:46:17.353
dbo,vsp_am_assignuid,2017-04-14 09:46:16.993,2017-04-14 09:46:16.993
dbo,vsp_am_assignuidnew,2017-04-14 09:46:17.010,2022-06-22 10:34:33.250
dbo,vsp_am_basecurr,2017-04-14 09:46:17.027,2017-04-14 09:46:17.027
dbo,vsp_am_basevariance,2017-04-14 09:46:17.043,2017-04-14 09:46:17.043
dbo,vsp_am_brexecsumdrill,2017-04-14 09:46:17.547,2017-04-14 09:46:17.547
dbo,vsp_am_brsummary,2017-04-14 09:46:17.447,2017-04-14 09:46:17.447
dbo,vsp_am_calcdiscdueday,2017-04-14 09:46:17.063,2017-04-14 09:46:17.063
dbo,vsp_am_calcsalestax,2017-04-14 09:46:17.083,2017-04-14 09:46:17.083
dbo,vsp_am_checkacct,2017-04-14 09:46:17.103,2017-04-14 09:46:17.103
dbo,vsp_am_createamsettings,2017-04-14 09:46:36.200,2017-04-14 09:46:36.200
dbo,vsp_am_createfulltextindex,2017-04-14 09:46:17.670,2017-04-14 09:46:17.670
dbo,vsp_am_docnoexisted,2017-04-14 09:46:17.120,2017-04-14 09:46:17.120
dbo,vsp_am_dropcustomfields,2017-04-14 09:46:22.540,2017-04-14 09:46:22.540
dbo,vsp_am_enableforeignkey,2017-04-14 09:46:17.280,2017-04-14 09:46:17.280
dbo,vsp_am_execsum,2017-04-14 09:46:17.300,2017-04-14 09:46:17.300
dbo,vsp_am_fulltextallowed,2017-04-14 09:46:17.687,2017-04-14 09:46:17.687
dbo,vsp_am_genaudit,2017-04-14 09:46:17.633,2017-04-14 09:46:17.633
dbo,vsp_am_getfundsegpos,2017-04-14 09:46:17.750,2017-04-14 09:46:17.750
dbo,vsp_am_getnewdocno,2017-04-14 09:46:17.160,2017-04-14 09:46:17.160
dbo,vsp_am_getnewudn,2017-04-14 10:26:10.420,2017-04-14 10:26:10.420
dbo,vsp_am_getpostpd,2017-04-14 09:46:17.177,2017-04-14 09:46:17.177
dbo,vsp_am_icexecsumdrill,2017-04-14 09:46:17.563,2017-04-14 09:46:17.563
dbo,vsp_am_icsummary,2017-04-14 09:46:17.427,2017-04-14 09:46:17.427
dbo,vsp_am_ispdclosed,2017-04-14 09:46:17.193,2017-04-14 09:46:17.193
dbo,vsp_am_maxdate,2017-04-14 09:46:17.210,2017-04-14 09:46:17.210
dbo,vsp_am_poexecsumdrill,2017-04-14 09:46:17.583,2017-04-14 09:46:17.583
dbo,vsp_am_posummary,2017-04-14 09:46:17.377,2017-04-14 09:46:17.377
dbo,vsp_am_purge_attachment,2017-04-14 09:46:17.227,2017-04-14 09:46:17.227
dbo,vsp_am_remaudittg,2017-04-14 09:46:17.650,2017-04-14 09:46:17.650
dbo,vsp_am_settings,2017-04-14 09:46:17.247,2017-04-14 09:46:17.247
dbo,vsp_am_settings1,2020-06-15 11:59:53.590,2020-06-15 11:59:53.590
dbo,vsp_am_soexecsumdrill,2017-04-14 09:46:17.607,2017-04-14 09:46:17.607
dbo,vsp_am_sosummary,2017-04-14 09:46:17.323,2017-04-14 09:46:17.323
dbo,vsp_am_speccurr,2017-04-14 09:46:17.263,2017-04-14 09:46:17.263
dbo,vsp_amqaddcom_save_validate,2017-04-14 09:46:17.783,2017-04-14 09:46:17.783
dbo,vsp_amqaddcom_updsubsidiary,2017-04-14 09:46:17.807,2017-04-14 09:46:17.807
dbo,vsp_amqaddcom_validate,2017-04-14 09:46:17.767,2017-04-14 09:46:17.767
dbo,vsp_amqsched_setsqljob,2017-04-14 09:46:17.703,2017-04-14 09:46:17.703
dbo,vsp_amza_aragng,2020-08-14 12:08:46.610,2020-08-14 12:16:49.600
dbo,vsp_ap_adjust_poachg,2017-04-14 09:46:18.160,2017-04-14 09:46:18.160
dbo,vsp_ap_adjust_prepay,2017-04-14 09:46:18.187,2017-04-14 09:46:18.187
dbo,vsp_ap_calcytdpuramt,2017-04-14 09:46:18.207,2017-04-14 09:46:18.207
dbo,vsp_ap_chknovalid,2017-04-14 09:46:18.227,2017-04-14 09:46:18.227
dbo,vsp_ap_epchknovalid,2017-04-14 09:46:19.720,2017-04-14 09:46:19.720
dbo,vsp_ap_getaccrued_amt,2017-04-14 09:46:18.243,2017-04-14 09:46:18.243
dbo,vsp_ap_getaccrued_qty,2017-04-14 09:46:18.263,2017-04-14 09:46:18.263
dbo,vsp_ap_getnewvoucherno,2017-04-14 09:46:18.287,2017-04-14 09:46:18.287
dbo,vsp_ap_getnextvoucherno,2017-04-14 09:46:18.303,2017-04-14 09:46:18.303
dbo,vsp_ap_getrcrinv,2017-04-14 09:46:18.323,2017-04-14 09:46:18.323
dbo,vsp_ap_invoicedrills,2017-04-14 09:46:18.347,2017-04-14 09:46:18.347
dbo,vsp_ap_recalcvend,2017-04-14 09:46:18.367,2017-04-14 09:46:18.367
dbo,vsp_ap_record_pymt,2017-04-14 09:46:18.400,2017-04-14 09:46:18.400
dbo,vsp_ap_record_pymt_bu22July15,2010-04-14 10:01:24.280,2015-07-22 18:51:51.747
dbo,vsp_ap_reverse_accrue_amt,2017-04-14 09:46:18.423,2017-04-14 09:46:18.423
dbo,vsp_ap_reverse_accrue_qty,2017-04-14 09:46:18.440,2017-04-14 09:46:18.440
dbo,vsp_ap_update_1099,2017-04-14 09:46:18.460,2017-04-14 09:46:18.460
dbo,vsp_ap_updreissuedchk,2017-04-14 09:46:19.650,2017-04-14 09:46:19.650
dbo,vsp_ap_venddrills,2017-04-14 09:46:18.500,2017-04-14 09:46:18.500
dbo,vsp_ap_voucherexisted,2017-04-14 09:46:18.520,2017-04-14 09:46:18.520
dbo,vsp_aphcls2_cleanup,2017-04-14 09:46:18.540,2017-04-14 09:46:18.540
dbo,vsp_aphcls2_purge_bpo,2017-04-14 09:46:18.560,2017-04-14 09:46:18.560
dbo,vsp_aphcls2_purge_chk,2017-04-14 09:46:18.587,2017-04-14 09:46:18.587
dbo,vsp_aphcls2_purge_grn,2017-04-14 09:46:18.607,2017-04-14 09:46:18.607
dbo,vsp_aphcls2_purge_invoice,2017-04-14 09:46:18.637,2017-04-14 09:46:18.637
dbo,vsp_aphcls2_purge_po,2017-04-14 09:46:18.657,2017-04-14 09:46:18.657
dbo,vsp_aphcls2_purge_pq,2017-04-14 09:46:18.677,2017-04-14 09:46:18.677
dbo,vsp_aphcls2_purge_recg,2017-04-14 09:46:18.697,2017-04-14 09:46:18.697
dbo,vsp_aphcls2_transfer_bpo,2017-04-14 09:46:18.720,2017-04-14 09:46:18.720
dbo,vsp_aphcls2_transfer_invoice,2017-04-14 09:46:18.757,2017-04-14 09:46:18.757
dbo,vsp_aphcls2_transfer_po,2017-04-14 09:46:18.790,2017-04-14 09:46:18.790
dbo,vsp_aphcls2_transfer_recg,2017-04-14 09:46:18.820,2017-04-14 09:46:18.820
dbo,vsp_aphcls2_update_ctogl,2017-04-14 09:46:18.847,2017-04-14 09:46:18.847
dbo,vsp_aphrevl_getdata,2017-04-14 09:46:18.867,2017-04-14 09:46:18.867
dbo,vsp_apmvchk_oktodelete,2017-04-14 09:46:18.883,2017-04-14 09:46:18.883
dbo,vsp_apmvend_analysis,2017-04-14 09:46:18.907,2017-04-14 09:46:18.907
dbo,vsp_apmvend_copy,2017-04-14 09:46:18.923,2017-04-14 09:46:18.923
dbo,vsp_apmvend_okdel,2017-04-14 09:46:18.947,2017-04-14 09:46:18.947
dbo,vsp_apmvend_validate,2017-04-14 09:46:18.967,2017-04-14 09:46:18.967
