SchemaName,ProcedureName,create_date,modify_date
dbo,vsp_aptaexp_validate,2017-04-14 09:46:19.703,2017-04-14 09:46:19.703
dbo,vsp_aptchrg_upditemcost,2017-04-14 09:46:18.990,2017-04-14 09:46:18.990
dbo,vsp_aptfer_transfer,2017-04-14 09:46:19.410,2017-04-14 09:46:19.410
dbo,vsp_aptfer_transfer_auto,2017-04-20 08:23:59.597,2017-04-24 14:23:17.620
dbo,vsp_aptfer_transfer_auto_76,2010-09-01 23:16:47.960,2017-04-20 08:02:11.167
dbo,vsp_aptfer_transfer_auto_bu,2011-07-13 18:42:02.767,2013-08-20 08:16:05.713
dbo,vsp_aptfer_validate,2017-04-14 09:46:19.463,2017-04-14 09:46:19.463
dbo,vsp_aptinvc_poinvamt_recgxrate,2017-04-14 09:46:19.480,2017-04-14 09:46:19.480
dbo,vsp_aptinvc_validate,2017-04-14 09:46:19.500,2017-04-14 09:46:19.500
dbo,vsp_aptrcrg_generate,2017-04-14 09:46:19.580,2017-04-14 09:46:19.580
dbo,vsp_aptrvrs_accrxrate,2017-04-14 09:46:19.607,2017-04-14 09:46:19.607
dbo,vsp_ar_addtaxver,2017-04-14 09:46:20.130,2017-04-14 09:46:20.130
dbo,vsp_ar_arstmtbal,2017-04-14 10:26:23.047,2017-04-14 10:26:23.047
dbo,vsp_ar_calcavgpaydays,2017-04-14 09:46:20.150,2017-04-14 09:46:20.150
dbo,vsp_ar_calcytdsalesamt,2017-04-14 09:46:20.173,2017-04-14 09:46:20.173
dbo,vsp_ar_checkpaycode,2017-04-14 09:46:22.413,2017-04-14 09:46:22.413
dbo,vsp_ar_custcravail,2017-04-14 09:46:20.190,2017-04-14 09:46:20.190
dbo,vsp_ar_custdrills,2017-04-14 09:46:20.263,2019-06-12 09:51:31.997
dbo,vsp_ar_getnewcustno,2014-12-09 12:22:45.810,2022-09-10 16:57:36.580
dbo,vsp_ar_getnewjrnlno,2017-04-14 10:26:29.787,2017-04-14 10:26:29.787
dbo,vsp_ar_recalcust,2018-11-11 09:35:36.553,2019-04-06 08:44:22.873
dbo,vsp_ar_recalcust_orig,2017-04-14 09:46:20.300,2019-04-06 08:44:13.383
dbo,vsp_ar_update_icimcp,2017-04-14 09:46:20.317,2017-04-14 09:46:20.317
dbo,vsp_ar_validate_setup,2017-04-14 09:46:20.333,2017-04-14 09:46:20.333
dbo,vsp_arhcls2_cleanup,2017-04-14 09:46:20.353,2017-04-14 09:46:20.353
dbo,vsp_arhcls2_purge_bso,2017-04-14 09:46:20.377,2017-04-14 09:46:20.377
dbo,vsp_arhcls2_purge_invoice,2017-04-14 09:46:20.427,2017-04-14 09:46:20.427
dbo,vsp_arhcls2_purge_lsq,2017-04-14 09:46:20.447,2017-04-14 09:46:20.447
dbo,vsp_arhcls2_purge_payment,2017-04-14 09:46:20.473,2017-04-14 09:46:20.473
dbo,vsp_arhcls2_purge_so,2017-04-14 09:46:20.503,2017-04-14 09:46:20.503
dbo,vsp_arhcls2_purge_sq,2017-04-14 09:46:20.520,2017-04-14 09:46:20.520
dbo,vsp_arhcls2_transfer_bso,2017-04-14 09:46:20.543,2017-04-14 09:46:20.543
dbo,vsp_arhcls2_transfer_invoice,2017-04-14 09:46:20.583,2017-04-14 09:46:20.583
dbo,vsp_arhcls2_transfer_payment,2017-04-14 09:46:20.617,2017-04-14 09:46:20.617
dbo,vsp_arhcls2_transfer_so,2017-04-14 09:46:20.663,2017-04-14 09:46:20.663
dbo,vsp_arhcls2_update_ctogl,2017-04-14 09:46:20.697,2017-04-14 09:46:20.697
dbo,vsp_arhrevl_getdata,2017-04-14 09:46:20.717,2017-04-14 09:46:20.717
dbo,vsp_armcprc_select,2017-04-14 09:46:20.733,2017-04-14 09:46:20.733
dbo,vsp_armcust_analysis,2017-04-14 09:46:20.757,2017-04-14 09:46:20.757
dbo,vsp_armcust_copy,2017-04-14 09:46:20.777,2017-04-14 09:46:20.777
dbo,vsp_armcust_okdel,2017-04-14 09:46:20.803,2017-04-14 09:46:20.803
dbo,vsp_armcust_validate,2017-04-14 09:46:20.823,2017-04-14 09:46:20.823
dbo,vsp_armfchg_adjust,2017-04-14 09:46:20.843,2017-04-14 09:46:20.843
dbo,vsp_armfchg_validate,2017-04-14 09:46:20.863,2017-04-14 09:46:20.863
dbo,vsp_armfrgt_okdel,2017-04-14 09:46:22.220,2017-04-14 09:46:22.220
dbo,vsp_armrevn_okdel,2017-04-14 09:46:20.887,2017-04-14 09:46:20.887
dbo,vsp_armslpn_analysis,2017-04-14 09:46:20.903,2017-04-14 09:46:20.903
dbo,vsp_armuppr_schedule,2017-04-14 09:46:20.923,2017-04-14 09:46:20.923
dbo,vsp_armuppr_update,2017-04-14 09:46:20.943,2017-04-14 09:46:20.943
dbo,vsp_armvadj_void,2017-04-14 09:46:20.970,2017-04-14 09:46:20.970
dbo,vsp_armvapc_voidcashsr,2017-04-14 09:46:21.020,2017-04-14 09:46:21.020
dbo,vsp_armvapc_voidinv,2017-04-14 09:46:21.063,2017-04-14 09:46:21.063
dbo,vsp_armvpmt_custvalid,2017-04-14 09:46:21.093,2017-04-14 09:46:21.093
dbo,vsp_armvpmt_void,2017-04-14 09:46:21.137,2017-04-14 10:40:27.000
dbo,vsp_artapmt_save,2017-04-14 09:46:22.363,2017-04-14 09:46:22.363
dbo,vsp_artapmt_save_updcash,2017-04-14 09:46:22.330,2017-04-14 09:46:22.330
dbo,vsp_artfer_transfer,2017-04-14 09:46:21.510,2017-06-08 10:53:47.030
dbo,vsp_artfer_transfer_auto,2017-04-20 12:05:25.430,2017-04-21 07:28:14.003
dbo,vsp_artfer_transfer_auto_76,2012-03-02 13:57:08.310,2017-04-20 11:35:06.750
dbo,vsp_artfer_transfer_auto_bu,2011-07-13 18:42:41.960,2013-08-20 08:16:03.570
dbo,vsp_artfer_transfer_auto_bu_2March12,2010-09-01 23:17:22.157,2013-08-20 08:16:03.533
dbo,vsp_artfer_transferjrnl,2017-04-14 10:26:43.080,2017-04-14 10:26:43.080
dbo,vsp_artfer_transferjrnl_auto,2017-04-20 12:24:11.043,2017-04-20 12:24:11.043
dbo,vsp_artfer_transferjrnl_auto_76,2010-09-01 23:17:45.670,2017-04-20 12:23:54.860
dbo,vsp_artfer_transferjrnl_auto_bu,2011-07-13 18:43:04.277,2013-08-20 08:16:03.413
dbo,vsp_artfer_validate,2017-04-14 09:46:21.567,2017-04-14 09:46:21.567
dbo,vsp_artfer_validatejrnl,2017-04-14 10:26:36.870,2017-04-14 10:26:36.870
dbo,vsp_artimpt_validateinv,2017-04-14 09:46:21.620,2017-04-14 09:46:21.620
dbo,vsp_artimpt_validatelineitem,2017-04-14 09:46:21.650,2017-04-14 09:46:21.650
dbo,vsp_artinvc_cnlship,2017-04-14 09:46:21.697,2017-04-14 09:46:21.697
dbo,vsp_artinvc_cnlshipacpt,2017-04-14 09:46:22.283,2017-04-14 09:46:22.283
dbo,vsp_artinvc_cnlshipline,2017-04-14 09:46:21.763,2017-04-14 09:46:21.763
dbo,vsp_artinvc_okcopy,2017-04-14 09:46:21.810,2017-04-14 09:46:21.810
dbo,vsp_artinvc_updktsp,2017-04-14 09:46:21.833,2017-04-14 09:46:21.833
dbo,vsp_artinvc_updtsp,2017-04-14 09:46:21.853,2017-04-14 09:46:21.853
dbo,vsp_artinvc_validate,2017-04-14 09:46:21.883,2017-04-14 09:46:21.883
dbo,vsp_artoinv_validate,2017-04-14 10:22:02.317,2017-04-14 10:22:02.317
dbo,vsp_artpymt_save,2017-04-14 09:46:21.933,2017-04-14 10:41:01.180
dbo,vsp_artpymt_save_updcash,2017-04-14 09:46:21.963,2017-04-14 09:46:21.963
dbo,vsp_artpymt_save_updsret,2017-04-14 09:46:21.990,2017-04-14 09:46:21.990
dbo,vsp_artrcrg_generate,2017-04-14 09:46:22.087,2017-04-14 09:46:22.087
dbo,vsp_artrrev_validate,2017-04-14 09:46:22.393,2017-04-14 09:46:22.393
dbo,vsp_artrtrn_initinvoice,2017-04-14 09:46:22.137,2017-06-30 11:25:04.923
dbo,vsp_artrtrn_updtsp,2017-04-14 09:46:22.170,2017-04-14 09:46:22.170
dbo,vsp_artsinv_validate,2017-04-14 09:46:22.197,2017-04-14 09:46:22.197
dbo,vsp_brtfer_transfer,2017-04-14 09:46:22.460,2017-04-14 09:46:22.460
dbo,vsp_brtfer_transfer_auto,2017-04-20 09:12:48.077,2017-04-21 07:29:24.367
dbo,vsp_brtfer_transfer_auto_bu,2011-07-13 18:43:23.757,2013-08-20 08:16:01.987
dbo,vsp_brtfer_validate,2017-04-14 09:46:22.487,2017-04-14 09:46:22.487
dbo,vsp_gl_copybatch,2017-04-14 09:46:22.640,2017-04-14 09:46:22.640
dbo,vsp_gl_getnewbatcno,2017-04-14 09:46:22.657,2017-04-14 09:46:22.657
dbo,vsp_gl_recalcacctbalances,2017-04-14 09:46:22.677,2017-04-14 09:46:22.677
dbo,vsp_gl_updateacct,2017-04-14 09:46:22.697,2017-04-14 09:46:22.697
dbo,vsp_gl_updateacctbal,2017-04-14 09:46:22.710,2017-04-14 09:46:22.710
dbo,vsp_glhbtfr_transfer,2017-04-14 09:46:17.730,2017-04-14 09:46:17.730
dbo,vsp_glhcls2_chkpryearje,2017-04-14 09:46:22.730,2017-04-14 09:46:22.730
dbo,vsp_glhcls2_purgehistorybal,2017-04-14 09:46:22.747,2017-04-14 09:46:22.747
dbo,vsp_glhcls2_purgehistorytrs,2017-04-14 09:46:22.763,2017-04-14 09:46:22.763
dbo,vsp_glhcls2_updpdtable,2017-04-14 09:46:22.780,2017-04-14 09:46:22.780
dbo,vsp_glmacct_okdel,2017-04-14 09:46:22.797,2017-04-14 09:46:22.797
dbo,vsp_gltfer_updateconbalfwd,2017-04-14 09:46:22.840,2017-04-14 09:46:22.840
dbo,vsp_ic_autogetkitno,2017-04-14 09:46:23.087,2017-04-14 09:46:23.087
dbo,vsp_ic_baseqty,2017-04-14 09:46:23.103,2017-04-14 09:46:23.103
dbo,vsp_ic_checkdata,2017-04-14 09:46:24.823,2017-04-14 09:46:24.823
dbo,vsp_ic_checksnkit,2017-04-14 09:46:23.120,2017-04-14 09:46:23.120
dbo,vsp_ic_checksnkitlot,2017-04-14 09:46:23.140,2017-04-14 09:46:23.140
dbo,vsp_ic_cost,2017-04-14 09:46:23.157,2017-04-14 09:46:23.157
dbo,vsp_ic_getavgcost,2017-04-14 09:46:23.187,2017-04-14 09:46:23.187
dbo,vsp_ic_getcontractprice,2017-04-14 09:46:23.203,2017-04-14 09:46:23.203
dbo,vsp_ic_getcurrprice,2017-04-14 09:46:23.220,2017-04-14 09:46:23.220
dbo,vsp_ic_getfifolifo,2017-04-14 09:46:23.243,2017-04-14 09:46:23.243
dbo,vsp_ic_getlastprice,2017-04-14 09:46:23.267,2017-04-14 09:46:23.267
dbo,vsp_ic_getmasterbin,2017-04-14 09:46:23.287,2017-04-14 09:46:23.287
dbo,vsp_ic_getminprice,2017-04-14 09:46:23.307,2017-04-14 09:46:23.307
dbo,vsp_ic_getprice,2017-04-14 09:46:23.327,2017-04-14 09:46:23.327
dbo,vsp_ic_getreceivebin,2017-04-14 09:46:23.347,2017-04-14 09:46:23.347
dbo,vsp_ic_getregprice,2017-04-14 09:46:23.370,2017-04-14 09:46:23.370
dbo,vsp_ic_getspecid,2017-04-14 09:46:23.393,2017-04-14 09:46:23.393
dbo,vsp_ic_getspecificfifolifo,2017-04-14 09:46:24.807,2017-04-14 09:46:24.807
dbo,vsp_ic_invtdrill,2017-04-14 09:46:23.440,2017-04-14 09:46:23.440
dbo,vsp_ic_kit_rcvsp,2017-04-14 09:46:23.463,2017-04-14 09:46:23.463
dbo,vsp_ic_kit_trfsp,2017-04-14 09:46:23.480,2017-04-14 09:46:23.480
dbo,vsp_ic_prcdrills,2017-04-14 10:22:24.273,2017-04-14 10:22:24.273
dbo,vsp_ic_price,2017-04-14 09:46:23.500,2017-04-14 09:46:23.500
dbo,vsp_ic_purge_iadj,2017-04-14 09:46:23.513,2017-04-14 09:46:23.513
dbo,vsp_ic_rebuildicibal,2017-04-14 09:46:24.870,2017-04-14 09:46:24.870
dbo,vsp_ic_recalcbegbalance,2017-04-14 09:46:24.843,2017-04-14 09:46:24.843
dbo,vsp_ic_recalcicst,2017-04-14 09:46:23.537,2017-04-14 09:46:23.537
dbo,vsp_ic_recalcinvn,2017-04-14 09:46:23.560,2017-04-14 09:46:23.560
dbo,vsp_ic_recalciwhs1,2017-04-14 09:46:23.587,2017-04-14 09:46:23.587
dbo,vsp_ic_recalciwhs2,2017-04-14 09:46:23.630,2017-04-14 09:46:23.630
dbo,vsp_ic_rstavgcost,2017-04-14 09:46:23.660,2017-04-14 09:46:23.660
dbo,vsp_ic_rstfifolifo,2017-04-14 09:46:23.690,2017-04-14 09:46:23.690
dbo,vsp_ic_rstspecid,2017-04-14 09:46:23.723,2017-04-14 09:46:23.723
dbo,vsp_ic_transfer_iadj,2017-04-14 09:46:23.743,2017-04-14 09:46:23.743
dbo,vsp_ic_updatecost,2017-04-14 09:46:24.763,2017-04-14 09:46:24.763
dbo,vsp_ic_upditemcost,2017-04-14 09:46:23.767,2017-04-14 09:46:23.767
dbo,vsp_ic_upditemonhand,2017-04-14 09:46:23.803,2017-04-14 09:46:23.803
dbo,vsp_ichcls2_purge_isti,2017-04-14 09:46:23.827,2017-04-14 09:46:23.827
dbo,vsp_ichcls2_purge_itrf,2017-04-14 09:46:23.843,2017-04-14 09:46:23.843
dbo,vsp_ichcls2_purge_log,2017-04-14 09:46:23.860,2017-04-14 09:46:23.860
dbo,vsp_ichcls2_transfer_isti,2017-04-14 09:46:23.877,2017-04-14 09:46:23.877
dbo,vsp_ichcls2_transfer_itrf,2017-04-14 09:46:23.900,2017-04-14 09:46:23.900
dbo,vsp_ichcls2_transfer_log,2017-04-14 09:46:23.927,2017-04-14 09:46:23.927
dbo,vsp_icmiadj_updicilot,2017-04-14 09:46:23.943,2017-04-14 09:46:23.943
dbo,vsp_icmispc_okunused,2017-04-14 09:46:23.960,2017-04-14 09:46:23.960
dbo,vsp_icmitem_analysis,2017-04-14 09:46:23.983,2017-04-14 09:46:23.983
dbo,vsp_icmitem_copy,2017-04-14 09:46:24.000,2017-04-14 09:46:24.000
dbo,vsp_icmitem_glaccts,2017-04-14 09:46:24.017,2017-04-14 09:46:24.017
dbo,vsp_icmitem_okdel,2017-04-14 09:46:24.043,2017-04-14 09:46:24.043
dbo,vsp_icmitem_validate,2017-04-14 09:46:24.060,2017-04-14 09:46:24.060
dbo,vsp_icmitm_okdel_itemwhs,2017-04-14 09:46:24.660,2017-04-14 09:46:24.660
dbo,vsp_icmmcpi_copy,2017-04-14 09:46:24.090,2017-04-14 09:46:24.090
dbo,vsp_icmmcpi_validate,2017-04-14 09:46:24.120,2017-04-14 09:46:24.120
dbo,vsp_icmtype_validate,2017-04-14 09:46:24.140,2017-04-14 09:46:24.140
dbo,vsp_icmvkit_adjust,2017-04-14 09:46:24.160,2017-04-14 09:46:24.160
dbo,vsp_icmvkit_chkiwhs,2017-04-14 09:46:24.180,2017-04-14 09:46:24.180
dbo,vsp_icmvkit_getdetail,2017-04-14 09:46:24.197,2017-04-14 09:46:24.197
dbo,vsp_icmwhse_updicibin,2017-04-14 09:46:24.213,2017-04-14 09:46:24.213
dbo,vsp_icmwhse_updictbin,2017-04-14 09:46:24.230,2017-04-14 09:46:24.230
dbo,vsp_ictaslt_update,2017-04-14 09:46:24.253,2017-04-14 09:46:24.253
dbo,vsp_ictassn_update,2017-04-14 09:46:24.277,2017-04-14 09:46:24.277
dbo,vsp_ictfer_transfer,2017-04-14 09:46:24.320,2017-04-14 09:46:24.320
dbo,vsp_ictfer_transfer_auto,2017-04-20 09:17:18.167,2017-04-21 07:31:15.740
dbo,vsp_ictfer_transfer_auto_bu,2011-07-13 18:43:52.307,2013-08-20 08:15:58.760
dbo,vsp_ictfer_transfer_auto76,2010-09-01 23:18:36.250,2017-04-20 09:14:47.143
dbo,vsp_ictfer_validate,2017-04-14 09:46:24.350,2017-04-14 09:46:24.350
dbo,vsp_ictfrze_freeze,2017-04-14 09:46:24.370,2017-04-14 09:46:24.370
dbo,vsp_ictfrze_validate,2017-04-14 09:46:24.393,2017-04-14 09:46:24.393
dbo,vsp_ictimpc_validate,2017-04-14 09:46:24.790,2017-04-14 09:46:24.790
dbo,vsp_ictimpt_update,2017-04-14 09:46:24.413,2017-04-14 09:46:24.413
dbo,vsp_ictimpt_validatesn,2017-04-14 09:46:24.743,2017-04-14 09:46:24.743
dbo,vsp_ictimpt_validatetxt,2017-04-14 09:46:24.730,2017-04-14 09:46:24.730
dbo,vsp_ictimve_update,2017-04-14 09:46:24.437,2017-04-14 09:46:24.437
dbo,vsp_ictipc2_update,2017-04-14 09:46:24.453,2017-04-14 09:46:24.453
dbo,vsp_ictircv_updicitrf,2017-04-14 09:46:24.473,2017-04-14 09:46:24.473
dbo,vsp_ictircv_updictfsp,2017-04-14 09:46:24.487,2017-04-14 09:46:24.487
dbo,vsp_ictiwtf_getfifolifocost,2017-04-14 09:46:24.680,2017-04-14 09:46:24.680
dbo,vsp_ictiwtf_getfifolifocost_bu10Jun13,2010-04-14 10:01:28.680,2013-08-20 08:15:58.390
dbo,vsp_ictkits_chkonhand,2017-04-14 09:46:24.510,2017-04-14 09:46:24.510
dbo,vsp_ictkits_getnewdocno,2017-04-14 09:46:24.527,2017-04-14 09:46:24.527
dbo,vsp_ictkits_updonhand,2017-04-14 09:46:24.560,2017-04-14 09:46:24.560
dbo,vsp_ictuppc_update,2017-04-14 09:46:24.580,2017-04-14 09:46:24.580
dbo,vsp_ictuppc_updnonsp,2017-04-14 09:46:24.600,2017-04-14 09:46:24.600
dbo,vsp_ictuppc_updsp,2017-04-14 09:46:24.620,2017-04-14 09:46:24.620
dbo,vsp_ictuppc_validate,2017-04-14 09:46:24.640,2017-04-14 09:46:24.640
dbo,vsp_mi_iscircle,2017-04-14 09:46:24.977,2017-04-14 09:46:24.977
dbo,vsp_mi_qtydrills,2017-04-14 09:46:24.997,2017-04-14 09:46:24.997
dbo,vsp_mi_updateonhand,2017-04-14 09:46:25.020,2017-04-14 09:46:25.020
dbo,vsp_miexpl_checkcomp,2017-04-14 09:46:25.040,2017-04-14 09:46:25.040
dbo,vsp_miexpl_chkiciwhs,2017-04-14 09:46:25.057,2017-04-14 09:46:25.057
dbo,vsp_mihcls2_transfer_purge,2017-04-14 09:46:25.083,2017-04-14 09:46:25.083
dbo,vsp_mihcls2_update,2017-04-14 09:46:25.107,2017-04-14 09:46:25.107
dbo,vsp_mihcls2_update_ctogl,2017-04-14 09:46:25.123,2017-04-14 09:46:25.123
dbo,vsp_mimboml_delete,2017-04-14 09:46:25.140,2017-04-14 09:46:25.140
dbo,vsp_mimboml_validate,2017-04-14 09:46:25.160,2017-04-14 09:46:25.160
dbo,vsp_mimlabr_validate,2017-04-14 09:46:25.177,2017-04-14 09:46:25.177
dbo,vsp_mimmach_validate,2017-04-14 09:46:25.193,2017-04-14 09:46:25.193
dbo,vsp_mitfer_transfer,2017-04-14 09:46:25.220,2017-04-14 09:46:25.220
dbo,vsp_mitfer_transfer_auto,2017-04-20 09:22:45.333,2017-04-24 11:05:41.327
dbo,vsp_mitfer_transfer_auto_bu,2011-07-13 18:44:14.513,2013-08-20 08:15:57.643
dbo,vsp_mitfer_transfer_auto76,2010-09-01 23:19:00.767,2017-04-20 09:18:48.857
dbo,vsp_mitfer_validate,2017-04-14 09:46:25.240,2017-04-14 09:46:25.240
dbo,vsp_mitwip1_updtbook,2017-04-14 09:46:25.257,2017-04-14 09:46:25.257
dbo,vsp_mitwor1_copyexploded,2017-04-14 09:46:25.273,2017-04-14 09:46:25.273
dbo,vsp_mitwor1_copyremark,2017-04-14 09:46:25.290,2017-04-14 09:46:25.290
dbo,vsp_mitwor1_okcopy,2017-04-14 09:46:25.317,2017-04-14 09:46:25.317
dbo,vsp_mlm_getnewdocno,2012-07-02 13:23:09.757,2013-08-20 08:15:57.380
dbo,vsp_mlm_getnewmlminvc,2013-01-30 19:46:57.563,2013-08-20 08:15:57.327
dbo,vsp_po_accrue_amt,2017-04-14 09:46:25.517,2017-04-14 09:46:25.517
dbo,vsp_po_accrue_qty,2017-04-14 09:46:25.540,2017-04-14 09:46:25.540
dbo,vsp_po_getlastreccost,2017-04-14 09:46:25.560,2017-04-14 09:46:25.560
dbo,vsp_pohsetu_validate,2017-04-14 09:46:25.577,2017-04-14 09:46:25.577
dbo,vsp_pomcnlg_archive,2017-04-14 09:46:25.613,2017-04-14 09:46:25.613
dbo,vsp_pomcnlg_updtsp,2017-04-14 09:46:25.650,2017-04-14 09:46:25.650
dbo,vsp_potcpbo_cancel,2017-04-14 09:46:25.690,2017-04-14 09:46:25.690
dbo,vsp_potimpt_validatelineitem,2017-04-14 09:46:25.717,2017-04-14 09:46:25.717
dbo,vsp_potimpt_validatepo,2017-04-14 09:46:25.743,2017-04-14 09:46:25.743
dbo,vsp_potpord_okcopy,2017-04-14 09:46:25.770,2017-04-14 09:46:25.770
dbo,vsp_potpord_validate,2017-04-14 09:46:25.793,2017-04-14 09:46:25.793
dbo,vsp_potrecg_initrecgoods,2017-04-14 09:46:25.813,2017-04-14 09:46:25.813
dbo,vsp_pr_chknovalid,2017-04-14 09:46:26.107,2017-04-14 09:46:26.107
dbo,vsp_pr_epchknovalid,2017-04-14 09:46:27.760,2017-04-14 09:46:27.760
dbo,vsp_pr_genbegleavetrs,2017-04-14 09:46:26.133,2017-04-14 09:46:26.133
dbo,vsp_pr_gennewapply,2017-04-14 09:46:26.160,2017-04-14 09:46:26.160
dbo,vsp_pr_getempyrate,2017-04-14 09:46:26.180,2017-04-14 09:46:26.180
dbo,vsp_pr_leavedrills,2017-04-14 09:46:26.200,2017-04-14 09:46:26.200
dbo,vsp_pr_recalempy,2017-04-14 09:46:26.230,2017-04-14 09:46:26.230
dbo,vsp_pr_updateempytier,2017-04-14 09:46:26.250,2017-04-14 09:46:26.250
dbo,vsp_pr_updleaveadj,2017-04-14 09:46:26.273,2017-04-14 09:46:26.273
dbo,vsp_prhcls2_purge_tcad1099,2017-04-14 09:46:26.300,2017-04-14 09:46:26.300
dbo,vsp_prhcls2_purge_trs,2017-04-14 09:46:26.333,2017-04-14 09:46:26.333
