SchemaName,ProcedureName,create_date,modify_date
dbo,vsp_rpt_icktrs,2017-04-14 09:46:31.783,2017-04-14 09:46:31.783
dbo,vsp_rpt_iclist,2017-04-14 09:46:31.800,2017-04-14 09:46:31.800
dbo,vsp_rpt_iclqls,2017-04-14 09:46:31.817,2017-04-14 09:46:31.817
dbo,vsp_rpt_iclser,2017-04-14 09:46:31.833,2017-04-14 09:46:31.833
dbo,vsp_rpt_icmbrr,2017-04-14 09:46:31.853,2017-04-14 09:46:31.853
dbo,vsp_rpt_icmove,2017-04-14 09:46:31.873,2017-04-14 09:46:31.873
dbo,vsp_rpt_icmprc,2017-04-14 09:46:31.893,2017-04-14 09:46:31.893
dbo,vsp_rpt_icpclr,2017-04-14 09:46:31.910,2017-04-14 09:46:31.910
dbo,vsp_rpt_icpocand,2010-05-24 21:54:30.420,2017-04-14 10:37:12.050
dbo,vsp_rpt_icprce,2017-04-14 09:46:31.927,2017-04-14 09:46:31.927
dbo,vsp_rpt_icqlst,2017-04-14 09:46:31.947,2017-04-14 09:46:31.947
dbo,vsp_rpt_icrevn,2017-04-14 09:46:31.963,2017-04-14 09:46:31.963
dbo,vsp_rpt_icritr,2017-04-14 09:46:31.980,2017-04-14 09:46:31.980
dbo,vsp_rpt_icrodr,2017-04-14 09:46:31.997,2017-04-14 09:46:31.997
dbo,vsp_rpt_icsern,2017-04-14 09:46:32.010,2017-04-14 09:46:32.010
dbo,vsp_rpt_icserr,2017-04-14 09:46:32.030,2017-04-14 09:46:32.030
dbo,vsp_rpt_icslst,2017-04-14 09:46:32.047,2017-04-14 09:46:32.047
dbo,vsp_rpt_icspec,2017-04-14 09:46:32.063,2017-04-14 09:46:32.063
dbo,vsp_rpt_icspid,2017-04-14 09:46:32.080,2017-04-14 09:46:32.080
dbo,vsp_rpt_icsvar,2010-05-24 21:55:02.023,2017-04-14 10:39:13.603
dbo,vsp_rpt_ictogl,2017-04-14 09:46:32.097,2017-04-14 09:46:32.097
dbo,vsp_rpt_ictrsl,2017-04-14 09:46:32.117,2017-04-14 09:46:32.117
dbo,vsp_rpt_ictype,2017-04-14 09:46:32.133,2017-04-14 09:46:32.133
dbo,vsp_rpt_iculst,2017-04-14 09:46:32.150,2017-04-14 09:46:32.150
dbo,vsp_rpt_icunit,2017-04-14 09:46:32.167,2017-04-14 09:46:32.167
dbo,vsp_rpt_icvarn,2017-04-14 09:46:32.183,2017-04-20 18:31:12.827
dbo,vsp_rpt_icvprc,2017-04-14 09:46:32.200,2017-04-14 09:46:32.200
dbo,vsp_rpt_icvtpf,2017-04-14 09:46:32.217,2017-04-14 09:46:32.217
dbo,vsp_rpt_icwlst,2017-04-14 09:46:32.233,2017-04-14 09:46:32.233
dbo,vsp_rpt_icwsht,2017-04-14 09:46:32.250,2017-04-14 09:46:32.250
dbo,vsp_rpt_lblcodt,2017-04-14 09:46:32.270,2017-04-14 09:46:32.270
dbo,vsp_rpt_lblcust,2017-04-14 09:46:32.287,2017-04-14 09:46:32.287
dbo,vsp_rpt_lblempy,2017-04-14 09:46:32.303,2017-04-14 09:46:32.303
dbo,vsp_rpt_lblfjob,2017-04-14 09:46:32.320,2017-04-14 09:46:32.320
dbo,vsp_rpt_lblinvc,2017-04-14 09:46:32.337,2017-04-14 09:46:32.337
dbo,vsp_rpt_lblitem,2017-04-14 09:46:32.357,2017-04-14 09:46:32.357
dbo,vsp_rpt_lbllabr,2017-04-14 09:46:32.373,2017-04-14 09:46:32.373
dbo,vsp_rpt_lblmach,2017-04-14 09:46:32.390,2017-04-14 09:46:32.390
dbo,vsp_rpt_lblrma,2017-04-14 09:46:32.410,2017-04-14 09:46:32.410
dbo,vsp_rpt_lblrtv,2017-04-14 09:46:32.427,2017-04-14 09:46:32.427
dbo,vsp_rpt_lblsord,2017-04-14 09:46:32.443,2017-04-14 09:46:32.443
dbo,vsp_rpt_lblvend,2017-04-14 09:46:32.460,2017-04-14 09:46:32.460
dbo,vsp_rpt_miallo,2017-04-14 09:46:32.480,2017-04-14 09:46:32.480
dbo,vsp_rpt_mianls,2017-04-14 09:46:32.497,2017-04-14 09:46:32.497
dbo,vsp_rpt_miboml,2017-04-14 09:46:32.520,2017-04-14 09:46:32.520
dbo,vsp_rpt_mibord,2017-04-14 09:46:32.537,2017-04-14 09:46:32.537
dbo,vsp_rpt_miexpl,2017-04-14 09:46:32.553,2017-04-14 09:46:32.553
dbo,vsp_rpt_mifnsh,2017-04-14 09:46:32.570,2017-04-14 09:46:32.570
dbo,vsp_rpt_milapp,2017-04-14 09:46:32.590,2017-04-14 09:46:32.590
dbo,vsp_rpt_milbpf,2017-04-14 09:46:32.607,2017-04-14 09:46:32.607
dbo,vsp_rpt_milsch,2017-04-14 09:46:32.623,2017-04-14 09:46:32.623
dbo,vsp_rpt_milset,2017-04-14 09:46:32.640,2017-04-14 09:46:32.640
dbo,vsp_rpt_milusg,2017-04-14 09:46:32.653,2017-04-14 09:46:32.653
dbo,vsp_rpt_mimapp,2017-04-14 09:46:32.670,2017-04-14 09:46:32.670
dbo,vsp_rpt_mimcpf,2017-04-14 09:46:32.690,2017-04-14 09:46:32.690
dbo,vsp_rpt_mimreq,2017-04-14 09:46:32.710,2017-04-14 09:46:32.710
dbo,vsp_rpt_mimsch,2017-04-14 09:46:32.730,2017-04-14 09:46:32.730
dbo,vsp_rpt_mimset,2017-04-14 09:46:32.747,2017-04-14 09:46:32.747
dbo,vsp_rpt_mimusg,2017-04-14 09:46:32.763,2017-04-14 09:46:32.763
dbo,vsp_rpt_miovhl,2017-04-14 09:46:32.777,2017-04-14 09:46:32.777
dbo,vsp_rpt_mipcom,2017-04-14 09:46:32.793,2017-04-14 09:46:32.793
dbo,vsp_rpt_miprte,2017-04-14 09:46:32.817,2017-04-14 09:46:32.817
dbo,vsp_rpt_mipvar,2017-04-14 09:46:32.833,2017-04-14 09:46:32.833
dbo,vsp_rpt_mireqp,2017-04-14 09:46:32.853,2017-04-14 09:46:32.853
dbo,vsp_rpt_mirrte,2017-04-14 09:46:32.877,2017-04-14 09:46:32.877
dbo,vsp_rpt_miruse,2017-04-14 09:46:32.893,2017-04-14 09:46:32.893
dbo,vsp_rpt_misrmk,2017-04-14 09:46:32.910,2017-04-14 09:46:32.910
dbo,vsp_rpt_mistat,2017-04-14 09:46:32.927,2017-04-14 09:46:32.927
dbo,vsp_rpt_mitogl,2017-04-14 09:46:32.943,2017-04-14 09:46:32.943
dbo,vsp_rpt_miuxpl,2017-04-14 09:46:32.960,2017-04-14 09:46:32.960
dbo,vsp_rpt_miwips,2017-04-14 09:46:32.980,2017-04-14 09:46:32.980
dbo,vsp_rpt_miword,2017-04-14 09:46:33.000,2017-04-14 09:46:33.000
dbo,vsp_rpt_miwuse,2017-04-14 09:46:33.017,2017-04-14 09:46:33.017
dbo,vsp_rpt_poacca,2017-04-14 09:46:33.037,2017-04-14 09:46:33.037
dbo,vsp_rpt_poaccq,2017-04-14 09:46:33.057,2017-04-14 09:46:33.057
dbo,vsp_rpt_poachg,2017-04-14 09:46:33.080,2017-04-14 09:46:33.080
dbo,vsp_rpt_poatrs,2017-04-14 09:46:33.103,2017-04-14 09:46:33.103
dbo,vsp_rpt_poblin,2017-04-14 09:46:33.127,2017-04-14 09:46:33.127
dbo,vsp_rpt_pobord,2017-04-14 09:46:33.147,2017-04-14 09:46:33.147
dbo,vsp_rpt_pobsum,2017-04-14 09:46:33.167,2017-04-14 09:46:33.167
dbo,vsp_rpt_pocanc,2017-04-14 09:46:33.187,2017-04-14 09:46:33.187
dbo,vsp_rpt_pochrg,2017-04-14 09:46:33.210,2017-04-14 09:46:33.210
dbo,vsp_rpt_pocnlg,2017-04-14 09:46:33.237,2017-04-14 09:46:33.237
dbo,vsp_rpt_pogrn,2017-04-14 09:46:22.860,2017-04-26 12:04:44.280
dbo,vsp_rpt_polabel,2017-04-14 10:22:52.413,2017-04-14 10:22:52.413
dbo,vsp_rpt_poline,2017-04-14 09:46:33.260,2017-04-14 09:46:33.260
dbo,vsp_rpt_polrco,2017-04-14 09:46:33.277,2017-04-14 09:46:33.277
dbo,vsp_rpt_poporb,2017-04-14 09:46:33.300,2017-04-14 09:46:33.300
dbo,vsp_rpt_popord,2017-04-14 09:46:33.327,2020-05-20 15:41:23.487
dbo,vsp_rpt_popordback,2011-06-14 14:22:40.817,2013-08-20 08:15:39.507
dbo,vsp_rpt_porecg,2017-04-14 09:46:33.350,2017-05-04 01:40:10.983
dbo,vsp_rpt_porelb,2017-04-14 09:46:33.373,2017-04-14 09:46:33.373
dbo,vsp_rpt_poreqr,2017-04-14 09:46:33.393,2017-04-14 09:46:33.393
dbo,vsp_rpt_posrmk,2017-04-14 09:46:33.410,2017-04-14 09:46:33.410
dbo,vsp_rpt_posumm,2017-04-14 09:46:33.430,2017-04-14 09:46:33.430
dbo,vsp_rpt_pr1099,2017-04-14 09:46:26.547,2017-04-14 09:46:26.547
dbo,vsp_rpt_pr940e,2017-04-14 09:46:26.573,2017-04-14 09:46:26.573
dbo,vsp_rpt_pr941q,2017-04-14 09:46:26.613,2017-04-14 09:46:26.613
dbo,vsp_rpt_praddp,2017-04-14 09:46:26.637,2017-04-14 09:46:26.637
dbo,vsp_rpt_praddr,2017-04-14 09:46:26.653,2017-04-14 09:46:26.653
dbo,vsp_rpt_prageb,2017-04-14 09:46:26.670,2017-04-14 09:46:26.670
dbo,vsp_rpt_prapmt,2017-04-14 09:46:26.700,2017-04-14 09:46:26.700
dbo,vsp_rpt_pratax,2017-04-14 09:46:26.727,2017-04-14 09:46:26.727
dbo,vsp_rpt_prcchk,2017-04-14 09:46:26.743,2017-04-14 09:46:26.743
dbo,vsp_rpt_prchks,2017-04-14 09:46:26.760,2017-04-14 09:46:26.760
dbo,vsp_rpt_prdedt,2017-04-14 09:46:26.777,2017-04-14 09:46:26.777
dbo,vsp_rpt_prdedu,2017-04-14 09:46:26.793,2017-04-14 09:46:26.793
dbo,vsp_rpt_prdept,2017-04-14 09:46:26.807,2017-04-14 09:46:26.807
dbo,vsp_rpt_prdpta,2017-04-14 09:46:26.827,2017-04-14 09:46:26.827
dbo,vsp_rpt_prdstx,2017-04-14 09:46:26.840,2017-04-14 09:46:26.840
dbo,vsp_rpt_prearn,2017-04-14 09:46:26.860,2017-04-14 09:46:26.860
dbo,vsp_rpt_precde,2017-04-14 09:46:26.880,2017-04-14 09:46:26.880
dbo,vsp_rpt_predpl,2017-04-14 09:46:26.897,2017-04-14 09:46:26.897
dbo,vsp_rpt_preeo1,2017-04-14 09:46:26.913,2017-04-14 09:46:26.913
dbo,vsp_rpt_preeo4,2017-04-14 09:46:26.933,2017-04-14 09:46:26.933
dbo,vsp_rpt_preeor,2017-04-14 09:46:26.950,2017-04-14 09:46:26.950
dbo,vsp_rpt_premec,2017-04-14 09:46:26.967,2017-04-14 09:46:26.967
dbo,vsp_rpt_prempd,2017-04-14 09:46:26.980,2017-04-14 09:46:26.980
dbo,vsp_rpt_prempe,2017-04-14 09:46:27.000,2017-04-14 09:46:27.000
dbo,vsp_rpt_prempg,2017-04-14 09:46:27.013,2017-04-14 09:46:27.013
dbo,vsp_rpt_prempl,2017-04-14 09:46:27.033,2017-04-14 09:46:27.033
dbo,vsp_rpt_prempy,2017-04-14 09:46:27.053,2017-04-14 09:46:27.053
dbo,vsp_rpt_premw2,2017-04-14 09:46:27.073,2017-04-14 09:46:27.073
dbo,vsp_rpt_prepbc,2017-04-14 09:46:27.090,2017-04-14 09:46:27.090
dbo,vsp_rpt_prepmt,2017-04-14 09:46:27.103,2017-04-14 09:46:27.103
dbo,vsp_rpt_pretrs,2017-04-14 09:46:27.120,2017-04-14 09:46:27.120
dbo,vsp_rpt_prlcqw,2017-04-14 09:46:27.143,2017-04-14 09:46:27.143
dbo,vsp_rpt_prleav,2017-04-14 09:46:27.163,2017-04-14 09:46:27.163
dbo,vsp_rpt_prliab,2017-04-14 09:46:27.180,2017-04-14 09:46:27.180
dbo,vsp_rpt_prltrs,2017-04-14 09:46:27.200,2017-04-14 09:46:27.200
dbo,vsp_rpt_prmisc,2017-04-14 09:46:27.747,2017-04-14 09:46:27.747
dbo,vsp_rpt_prmtch,2017-04-14 09:46:27.217,2017-04-14 09:46:27.217
dbo,vsp_rpt_prmtrs,2017-04-14 09:46:27.233,2017-04-14 09:46:27.233
dbo,vsp_rpt_prochk,2017-04-14 09:46:27.250,2017-04-14 09:46:27.250
dbo,vsp_rpt_prpaye,2017-04-14 09:46:27.267,2017-04-14 09:46:27.267
dbo,vsp_rpt_prpcwk,2017-04-14 09:46:27.283,2017-04-14 09:46:27.283
dbo,vsp_rpt_prproc_addw2record,2017-04-14 09:46:27.320,2017-04-14 09:46:27.320
dbo,vsp_rpt_prpsnl,2017-04-14 09:46:27.337,2017-04-14 09:46:27.337
dbo,vsp_rpt_prpwrk,2017-04-14 09:46:27.353,2017-04-14 09:46:27.353
dbo,vsp_rpt_prqtax,2017-04-14 09:46:27.377,2017-04-14 09:46:27.377
dbo,vsp_rpt_prqwc9,2017-04-14 09:46:27.730,2017-04-14 09:46:27.730
dbo,vsp_rpt_prqwca,2017-04-14 09:46:27.393,2017-04-14 09:46:27.393
dbo,vsp_rpt_prqwxx,2017-04-14 09:46:27.410,2017-04-14 09:46:27.410
dbo,vsp_rpt_prr099,2017-04-14 09:46:27.427,2017-04-14 09:46:27.427
dbo,vsp_rpt_prrept_getw2data,2017-04-14 09:46:27.450,2017-04-14 09:46:27.450
dbo,vsp_rpt_prrevw,2017-04-14 09:46:27.467,2017-04-14 09:46:27.467
dbo,vsp_rpt_prstqw,2017-04-14 09:46:27.493,2017-04-14 09:46:27.493
dbo,vsp_rpt_prtaxd,2017-04-14 09:46:27.513,2017-04-14 09:46:27.513
dbo,vsp_rpt_prtcrd,2017-04-14 09:46:27.533,2017-04-14 09:46:27.533
dbo,vsp_rpt_prtogl,2017-04-14 09:46:27.553,2017-04-14 09:46:27.553
dbo,vsp_rpt_prvchk,2017-04-14 09:46:27.570,2017-04-14 09:46:27.570
dbo,vsp_rpt_prw2,2017-04-14 09:46:27.610,2017-04-14 09:46:27.610
dbo,vsp_rpt_prw4tx,2017-04-14 09:46:27.630,2017-04-14 09:46:27.630
dbo,vsp_rpt_prwage,2017-04-14 09:46:27.647,2017-04-14 09:46:27.647
dbo,vsp_rpt_prwcde,2017-04-14 09:46:27.663,2017-04-14 09:46:27.663
dbo,vsp_rpt_prwcom,2017-04-14 09:46:27.680,2017-04-14 09:46:27.680
dbo,vsp_rpt_prwgrp,2017-04-14 09:46:27.697,2017-04-14 09:46:27.697
dbo,vsp_rpt_prwork,2017-04-14 09:46:27.713,2017-04-14 09:46:27.713
dbo,vsp_rpt_racbor,2017-04-14 09:46:33.453,2017-04-14 09:46:33.453
dbo,vsp_rpt_racchg,2017-04-14 09:46:33.477,2017-04-14 09:46:33.477
dbo,vsp_rpt_raccmp,2017-04-14 09:46:33.500,2017-04-14 09:46:33.500
dbo,vsp_rpt_raccnl,2017-04-14 09:46:33.520,2017-04-14 09:46:33.520
dbo,vsp_rpt_racinv,2017-04-14 09:46:33.543,2017-04-14 09:46:33.543
dbo,vsp_rpt_raclin,2017-04-14 09:46:33.570,2017-04-14 09:46:33.570
dbo,vsp_rpt_raclpn,2017-04-14 09:46:33.587,2017-04-14 09:46:33.587
dbo,vsp_rpt_raclst,2017-04-14 09:46:33.610,2017-04-14 09:46:33.610
dbo,vsp_rpt_racord,2017-04-14 09:46:33.633,2017-04-14 10:39:29.063
dbo,vsp_rpt_racrds,2017-04-14 09:46:33.650,2017-04-14 09:46:33.650
dbo,vsp_rpt_racrec,2017-04-14 09:46:33.677,2017-04-14 09:46:33.677
dbo,vsp_rpt_racsgl,2017-04-14 09:46:33.693,2017-04-14 09:46:33.693
dbo,vsp_rpt_racshp,2017-04-14 09:46:33.717,2017-04-14 09:46:33.717
dbo,vsp_rpt_racsum,2017-04-14 09:46:33.737,2017-04-14 09:46:33.737
dbo,vsp_rpt_radiql,2017-04-14 09:46:33.753,2017-04-14 09:46:33.753
dbo,vsp_rpt_raiadj,2017-04-14 09:46:33.770,2017-04-14 09:46:33.770
dbo,vsp_rpt_raitrf,2017-04-14 09:46:33.787,2017-04-14 09:46:33.787
dbo,vsp_rpt_raivwr,2017-04-14 09:46:33.803,2017-04-14 09:46:33.803
dbo,vsp_rpt_raiwrn,2017-04-14 09:46:33.820,2017-04-14 09:46:33.820
dbo,vsp_rpt_rarprc,2017-04-14 09:46:33.837,2017-04-14 09:46:33.837
dbo,vsp_rpt_rartcd,2017-04-14 09:46:33.853,2017-04-14 09:46:33.853
dbo,vsp_rpt_rasrmk,2017-04-14 09:46:33.870,2017-04-14 09:46:33.870
dbo,vsp_rpt_ratogl,2017-04-14 09:46:33.887,2017-04-14 09:46:33.887
dbo,vsp_rpt_ravbor,2017-04-14 09:46:33.910,2017-04-14 09:46:33.910
dbo,vsp_rpt_ravcgl,2017-04-14 09:46:33.930,2017-04-14 09:46:33.930
dbo,vsp_rpt_ravcmp,2017-04-14 09:46:33.950,2017-04-14 09:46:33.950
dbo,vsp_rpt_ravcnl,2017-04-14 09:46:33.970,2017-04-14 09:46:33.970
dbo,vsp_rpt_ravlin,2017-04-14 09:46:33.997,2017-04-14 09:46:33.997
dbo,vsp_rpt_ravlst,2017-04-14 09:46:34.020,2017-04-14 09:46:34.020
dbo,vsp_rpt_ravord,2017-04-14 09:46:34.043,2017-04-14 09:46:34.043
dbo,vsp_rpt_ravrec,2017-04-14 09:46:34.067,2017-04-14 09:46:34.067
dbo,vsp_rpt_ravrgl,2017-04-14 09:46:34.087,2017-04-14 09:46:34.087
dbo,vsp_rpt_ravsgl,2017-04-14 09:46:34.107,2017-04-14 09:46:34.107
dbo,vsp_rpt_ravshp,2017-04-14 09:46:34.133,2017-04-14 09:46:34.133
dbo,vsp_rpt_ravsum,2017-04-14 09:46:34.153,2017-04-14 09:46:34.153
dbo,vsp_rpt_rawsht,2017-04-14 09:46:34.170,2017-04-14 09:46:34.170
dbo,vsp_rpt_rbtmlm,2012-10-17 05:51:58.650,2013-08-20 08:15:34.087
dbo,vsp_rpt_reqfor,2021-07-21 08:58:36.610,2021-07-21 09:48:23.070
dbo,vsp_rpt_reqfor_bu12Dec18,2010-05-24 21:55:29.647,2018-12-12 07:33:00.013
dbo,vsp_rpt_reqfor_bu21July21,2021-07-08 13:56:52.457,2021-07-21 09:48:16.650
dbo,vsp_rpt_reqfor_bu26Mar20,2018-12-12 07:33:33.007,2020-03-26 07:24:30.007
dbo,vsp_rpt_reqfor_BU8July21,2020-03-25 10:20:13.200,2021-07-08 14:08:46.333
dbo,vsp_rpt_reqfor_MOD,2021-07-08 14:19:40.123,2021-07-08 14:19:40.123
dbo,vsp_rpt_reqfor_NEW,2021-04-16 07:16:36.273,2021-04-16 07:16:36.273
dbo,vsp_rpt_soadvb,2017-04-14 09:46:34.193,2017-04-14 09:46:34.193
dbo,vsp_rpt_soalin,2017-04-14 09:46:34.217,2017-04-14 09:46:34.217
dbo,vsp_rpt_soalst,2017-04-14 09:46:34.240,2017-04-14 09:46:34.240
dbo,vsp_rpt_soasum,2017-04-14 09:46:34.257,2017-04-14 09:46:34.257
dbo,vsp_rpt_soblin,2017-04-14 09:46:34.280,2017-04-14 09:46:34.280
dbo,vsp_rpt_sobsum,2017-04-14 09:46:34.300,2017-04-14 09:46:34.300
dbo,vsp_rpt_socrhd,2017-04-14 09:46:34.753,2017-04-14 09:46:34.753
dbo,vsp_rpt_soctrs,2017-04-14 09:46:34.320,2017-04-14 09:46:34.320
dbo,vsp_rpt_sodsin,2017-04-14 09:46:34.870,2017-04-14 09:46:34.870
dbo,vsp_rpt_sodsos,2017-04-14 09:46:35.257,2017-04-14 09:46:35.257
dbo,vsp_rpt_sointc,2017-04-14 09:46:34.900,2017-04-14 09:46:34.900
dbo,vsp_rpt_soints,2017-04-14 09:46:34.940,2017-04-14 09:46:34.940
dbo,vsp_rpt_soktrs,2017-04-14 09:46:34.343,2017-04-14 09:46:34.343
dbo,vsp_rpt_soline,2017-04-14 09:46:34.370,2017-04-14 09:46:34.370
dbo,vsp_rpt_solist,2017-04-14 09:46:34.397,2017-05-23 14:59:05.387
dbo,vsp_rpt_solost,2017-04-14 09:46:34.417,2017-04-14 09:46:34.417
dbo,vsp_rpt_solssm,2017-04-14 10:25:46.360,2017-04-14 10:25:46.360
dbo,vsp_rpt_soopen,2017-04-14 09:46:34.440,2017-05-04 01:53:17.477
dbo,vsp_rpt_sorcrs,2017-04-14 09:46:34.460,2017-04-14 09:46:34.460
dbo,vsp_rpt_sorcvr,2017-04-14 09:46:35.140,2017-04-14 09:46:35.140
dbo,vsp_rpt_sorelb,2017-04-14 09:46:34.480,2017-04-14 09:46:34.480
dbo,vsp_rpt_soritr,2017-04-14 09:46:34.850,2017-04-14 09:46:34.850
dbo,vsp_rpt_soscst,2017-04-14 09:46:34.963,2017-04-14 09:46:34.963
dbo,vsp_rpt_soship,2017-04-14 09:46:34.510,2017-04-14 09:46:34.510
dbo,vsp_rpt_soshpt,2017-04-14 09:46:36.103,2017-04-14 09:46:36.103
dbo,vsp_rpt_soslip,2017-04-14 09:46:34.540,2019-01-22 07:20:38.657
dbo,vsp_rpt_sosorb,2017-04-14 09:46:34.567,2017-04-14 09:46:34.567
dbo,vsp_rpt_sosord,2017-04-14 09:46:34.590,2017-04-14 10:21:44.640
dbo,vsp_rpt_sosptr,2017-04-14 09:46:34.617,2017-04-14 09:46:34.617
dbo,vsp_rpt_sosumm,2017-04-14 09:46:34.637,2017-04-14 09:46:34.637
dbo,vsp_sotappq_valid_so,2017-04-14 09:46:35.647,2017-04-14 09:46:35.647
dbo,vsp_sotcopn_cancel,2017-04-14 09:46:35.687,2017-04-14 09:46:35.687
dbo,vsp_sotimpt_validatelineitem,2017-04-14 09:46:35.720,2017-04-14 10:40:46.540
dbo,vsp_sotimpt_validateso,2017-04-14 09:46:35.773,2017-04-14 09:46:35.773
dbo,vsp_sotimpx_validateso,2017-04-14 10:26:51.613,2017-04-14 10:26:51.613
dbo,vsp_sotrch2_validate,2017-04-14 09:46:36.127,2017-04-14 09:46:36.127
dbo,vsp_sotrcrg_generate,2017-04-14 09:46:35.867,2017-04-14 09:46:35.867
dbo,vsp_sotship_updktsp,2017-04-14 09:46:35.907,2017-04-14 09:46:35.907
dbo,vsp_sotship_updtavgsn,2017-04-14 09:46:35.923,2017-04-14 09:46:35.923
dbo,vsp_sotship_updtkit,2017-04-14 09:46:35.943,2017-04-14 09:46:35.943
dbo,vsp_sotship_updtlot,2017-04-14 09:46:35.963,2017-04-14 09:46:35.963
dbo,vsp_sotship_updtmodikit,2017-04-14 09:46:35.983,2017-04-14 09:46:35.983
dbo,vsp_sotship_updtsp,2017-04-14 09:46:36.003,2017-04-14 09:46:36.003
dbo,vsp_sotship_validate,2017-04-14 09:46:36.020,2017-04-14 09:46:36.020
dbo,vsp_sotsord_okcopy,2017-04-14 09:46:36.043,2017-04-14 09:46:36.043
dbo,vsp_sotsord_podata,2017-04-14 09:46:36.150,2017-04-14 09:46:36.150
dbo,vsp_sotsord_podrills,2017-04-14 09:46:36.173,2017-04-14 09:46:36.173
dbo,vsp_sotsord_validate,2017-04-14 09:46:36.073,2021-09-15 13:03:31.640
dbo,vsp_za_getnewdocno,2017-04-14 10:26:16.653,2017-04-14 10:26:16.653
dbo,vsp_za_stdcostadj,2017-04-14 10:22:33.957,2017-04-14 10:22:33.957
